ปีการศึกษา,ชื่อโรงเรียน,อำเภอที่ตั้งรร.,ขนาดโรงเรียน,ที่ตั้งโรงเรียน,สังกัด,เขตพื้นที่ฯ,จำนวนผู้เข้าสอบ,ว 1.1 (Mean),ว 1.1 (S.D.),ว 1.2 (Mean),ว 1.2 (S.D.),ว 1.3 (Mean),ว 1.3 (S.D.),ว 2.1 (Mean),ว 2.1 (S.D.),ว 2.2 (Mean),ว 2.2 (S.D.),ว 2.3 (Mean),ว 2.3 (S.D.),ว 3.1 (Mean),ว 3.1 (S.D.),ว 3.2 (Mean),ว 3.2 (S.D.),ว 4.2 (Mean),ว 4.2 (S.D.)
2567,บ้านโป่งแยงนอก,แม่ริม,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 2,17,58.82,49.22,35.29,25.81,23.53,42.42,46.32,26.00,39.22,23.53,38.24,27.28,20.59,29.99,58.82,24.33,61.76,27.28
2567,บ้านโป่งแยงใน,แม่ริม,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 2,18,66.67,47.14,41.67,28.87,50.00,50.00,49.31,26.83,37.04,29.16,38.89,31.43,22.22,24.85,55.56,33.33,47.22,31.06
2567,บ้านพระนอน,แม่ริม,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 2,21,76.19,42.59,32.14,22.02,57.14,49.49,35.71,21.58,36.51,30.70,33.33,28.17,14.29,22.59,44.44,27.86,47.62,28.77
2567,บ้านเมืองก๊ะ,แม่ริม,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 2,4,50.00,50.00,56.25,27.24,100.00,0.00,53.13,22.32,41.67,27.64,87.50,21.65,37.50,41.46,58.33,36.32,50.00,35.36
2567,บ้านแม่สา,แม่ริม,กลาง,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 2,21,66.67,47.14,40.48,29.35,57.14,49.49,55.36,29.52,36.51,27.03,52.38,42.19,42.86,38.69,52.38,21.99,61.90,30.49
2567,บ้านริมใต้,แม่ริม,กลาง,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 2,146,75.34,43.10,38.53,29.57,49.32,50.00,43.24,20.54,37.21,30.35,43.49,33.75,23.97,28.80,59.82,29.17,56.51,31.66
2567,บ้านศาลา,แม่ริม,กลาง,นอกเมือง,กรมส่งเสริมการปกครองท้องถิ่น,ท้องถิ่นจังหวัดเชียงใหม่,62,72.58,44.61,33.87,28.78,38.71,48.71,36.69,22.66,25.81,26.38,46.77,30.94,20.16,27.62,38.17,27.33,56.45,32.98
2567,บ้านสะลวงนอก,แม่ริม,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 2,9,66.67,47.14,36.11,29.13,66.67,47.14,51.39,20.79,29.63,33.13,66.67,23.57,22.22,24.85,44.44,27.22,61.11,31.43
2567,บ้านสันคะยอม,แม่ริม,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 2,13,69.23,46.15,46.15,23.71,38.46,48.65,41.35,20.44,46.15,38.20,57.69,38.46,34.62,36.08,51.28,28.09,46.15,30.77
2567,บ้านหนองปลามัน,แม่ริม,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 2,20,30.00,45.83,46.25,30.90,35.00,47.70,28.13,17.62,26.67,22.61,47.50,37.00,15.00,27.84,43.33,28.09,55.00,38.41
2567,มูลนิธิมหาราช 5,แม่ริม,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 2,19,42.11,49.37,34.21,27.16,31.58,46.48,37.50,27.21,36.84,23.93,52.63,34.31,31.58,33.29,40.35,29.77,60.53,30.69
2567,ราชประชานุเคราะห์ 60 จังหวัดเชียงใหม่,แม่ริม,กลาง,นอกเมือง,สำนักบริหารงานการศึกษาพิเศษ,-,28,82.14,38.30,36.61,33.06,42.86,49.49,34.38,20.49,29.76,20.59,32.14,35.89,8.93,19.15,46.43,25.73,48.21,34.02
2567,วัดทรายมูล,แม่ริม,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 2,21,80.95,39.27,58.33,30.21,33.33,47.14,46.43,26.77,44.44,36.13,35.71,38.24,45.24,37.50,57.14,35.85,59.52,29.35
2567,บ้านกาด(เขมวังส์ฯ),แม่วาง,กลาง,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 4,41,48.78,49.99,34.76,29.15,39.02,48.78,34.45,22.90,27.64,26.44,28.05,31.33,24.39,27.32,46.34,32.82,50.00,31.23
2567,บ้านทุ่งหลวง,แม่วาง,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 4,11,54.55,49.79,45.45,38.17,27.27,44.54,25.00,28.70,24.24,28.75,22.73,32.78,27.27,24.90,33.33,20.10,36.36,43.12
2567,บ้านพันตน,แม่วาง,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 4,7,100.00,0.00,32.14,22.02,14.29,34.99,32.14,19.88,14.29,24.28,42.86,31.94,35.71,34.99,57.14,34.34,64.29,44.03
2567,บ้านหนองเต่า,แม่วาง,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 4,10,50.00,50.00,27.50,20.77,40.00,48.99,23.75,17.18,23.33,30.00,35.00,32.02,25.00,33.54,46.67,16.33,25.00,25.00
2567,บ้านห้วยข้าวลีบ,แม่วาง,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 4,10,60.00,48.99,22.50,30.52,20.00,40.00,16.25,14.84,33.33,39.44,40.00,30.00,20.00,24.49,36.67,31.45,45.00,15.00
2567,บ้านห้วยตอง,แม่วาง,กลาง,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 4,17,70.59,45.56,36.76,29.85,17.65,38.12,34.56,24.45,9.80,15.19,52.94,31.95,14.71,28.52,41.18,26.88,29.41,34.55
2567,บ้านเหล่าป่าฝาง,แม่วาง,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 4,8,50.00,50.00,25.00,21.65,50.00,50.00,26.56,17.04,33.33,28.87,31.25,34.80,18.75,24.21,33.33,23.57,43.75,29.97
2567,บ้านใหม่สวรรค์,แม่วาง,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 4,13,84.62,36.08,51.92,20.71,53.85,49.85,28.85,16.54,41.03,26.65,30.77,24.33,42.31,38.46,58.97,29.68,61.54,28.78
2567,พัฒนาต้นน้ำที่ 5 ขุนวาง,แม่วาง,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 4,12,75.00,43.30,50.00,28.87,25.00,43.30,43.75,32.07,27.78,22.91,54.17,37.96,33.33,31.18,52.78,28.73,62.50,21.65
2567,แม่วินสามัคคี,แม่วาง,กลาง,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 4,20,60.00,48.99,33.75,32.86,45.00,49.75,37.50,18.54,30.00,27.69,47.50,33.45,17.50,28.61,46.67,35.59,40.00,33.91
2567,วัดดอนเปา,แม่วาง,เล็ก,นอกเมือง,กรมส่งเสริมการปกครองท้องถิ่น,ท้องถิ่นจังหวัดเชียงใหม่,12,50.00,50.00,60.42,37.44,50.00,50.00,48.96,24.72,44.44,28.33,37.50,29.76,37.50,21.65,63.89,31.79,54.17,24.65
2567,วัดทุ่งศาลา,แม่วาง,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 4,3,66.67,47.14,66.67,23.57,66.67,47.14,41.67,25.69,44.44,15.71,50.00,40.82,16.67,23.57,33.33,27.22,83.33,23.57
2567,วัดมะกับตองหลวง,แม่วาง,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 4,4,50.00,50.00,18.75,20.73,50.00,50.00,56.25,18.75,8.33,14.43,50.00,0.00,25.00,43.30,16.67,16.67,50.00,35.36
2567,วัดศิริชัยนิมิตร,แม่วาง,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 4,9,88.89,31.43,25.00,16.67,44.44,49.69,37.50,16.67,44.44,31.43,55.56,28.33,33.33,33.33,59.26,34.35,88.89,20.79
2567,วัดห้วยแก้ว,แม่วาง,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 4,5,100.00,0.00,35.00,30.00,60.00,48.99,37.50,15.81,33.33,29.81,30.00,24.49,20.00,24.49,60.00,24.94,50.00,31.62
2567,สโมสรไลออนรัตนโกสินทร์,แม่วาง,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 4,7,71.43,45.18,28.57,24.74,71.43,45.18,37.50,25.00,28.57,27.77,28.57,24.74,14.29,22.59,47.62,24.28,42.86,17.50
2567,สารสาสน์วิเทศอุปถัมภ์,แม่วาง,กลาง,นอกเมือง,สำนักงานคณะกรรมการส่งเสริมการศึกษาเอกชน,-,28,96.43,18.56,39.29,28.68,53.57,49.87,36.16,20.95,32.14,24.37,39.29,27.89,16.07,23.35,47.62,27.36,51.79,36.55
2567,หลวงพัฒนาบ้านขุนวาง,แม่วาง,กลาง,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 4,26,65.38,47.57,37.50,30.42,50.00,50.00,48.56,20.31,41.03,24.99,40.38,31.07,30.77,31.25,67.95,25.29,53.85,33.75
2567,ทาเหนือวิทยา,แม่ออน,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 1,16,75.00,43.30,31.25,29.97,50.00,50.00,20.31,17.04,31.25,27.56,28.13,24.80,25.00,30.62,39.58,31.66,31.25,34.80
2567,บ้านออนกลาง,แม่ออน,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 1,8,62.50,48.41,53.13,23.18,0.00,0.00,28.13,10.36,33.33,33.33,50.00,25.00,25.00,35.36,29.17,19.98,50.00,35.36
2567,บ้านออนหลวย,แม่ออน,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 1,2,50.00,50.00,50.00,0.00,50.00,50.00,12.50,12.50,16.67,16.67,50.00,0.00,0.00,0.00,50.00,16.67,25.00,25.00
2567,แม่ตะไคร้,แม่ออน,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 1,5,80.00,40.00,25.00,22.36,80.00,40.00,52.50,20.00,13.33,16.33,60.00,20.00,10.00,20.00,73.33,24.94,80.00,24.49
2567,วัดดอนชัย,แม่ออน,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 1,10,80.00,40.00,32.50,19.53,50.00,50.00,50.00,22.36,33.33,25.82,45.00,35.00,20.00,24.49,50.00,30.73,55.00,26.93
2567,วัดเปาสามขา,แม่ออน,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 1,20,80.00,40.00,36.25,30.08,80.00,40.00,43.13,26.06,33.33,29.81,42.50,23.85,17.50,28.61,46.67,26.67,57.50,28.61
2567,วัดห้วยแก้ว,แม่ออน,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 1,19,42.11,49.37,52.63,29.13,57.89,49.37,51.97,19.14,45.61,32.82,36.84,31.80,31.58,37.03,57.89,32.16,52.63,30.23
2567,วัดห้วยทราย,แม่ออน,เล็ก,นอกเมือง,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,สพป.เชียงใหม่ เขต 1,23,47.83,49.95,31.52,26.80,43.48,49.57,28.26,21.24,21.74,27.11,28.26,32.39,26.09,24.98,43.48,30.19,43.48,30.59
